dataset,struct_family,lag_window,decay,r2,r,n_pred
Aeschi,full_temporal,5d,HL14,-0.15631114483453157,-0.09286775015496618,110
Aeschi,full_temporal,5d,all,-0.15631114483453157,-0.09286775015496596,110
Aeschi,full_temporal,7d,none,0.0459017755776715,0.24865420762427098,110
Aeschi,full_temporal,7d,HL3,0.0459017755776715,0.24865420762427093,110
Aeschi,full_temporal,7d,HL7,0.0459017755776715,0.2486542076242707,110
Aeschi,full_temporal,7d,HL14,0.0459017755776715,0.24865420762427093,110
Aeschi,full_temporal,7d,all,0.0459017755776715,0.24865420762427085,110
Aeschi,full_temporal,1_3_5,none,-0.12257708160141134,-0.07505844154063632,136
Aeschi,full_temporal,1_3_5,HL3,-0.12257708160141112,-0.075058441540636,136
Aeschi,full_temporal,1_3_5,HL7,-0.12257708160141112,-0.0750584415406361,136
Aeschi,full_temporal,1_3_5,HL14,-0.12257708160141112,-0.07505844154063632,136
Aeschi,full_temporal,1_3_5,all,-0.12257708160141112,-0.0750584415406361,136
Aeschi,full_temporal,1_3_5_7,none,-0.1527008043090654,0.077742462294274,149
Aeschi,full_temporal,1_3_5_7,HL3,-0.1527008043090654,0.07774246229427399,149
Aeschi,full_temporal,1_3_5_7,HL7,-0.1527008043090654,0.077742462294274,149
Aeschi,full_temporal,1_3_5_7,HL14,-0.1527008043090654,0.07774246229427408,149
Aeschi,full_temporal,1_3_5_7,all,-0.1527008043090654,0.07774246229427412,149
Aeschi,full_temporal,3_5_7,none,-0.16692284038943983,0.10027990016801704,136
Aeschi,full_temporal,3_5_7,HL3,-0.16692284038944005,0.10027990016801691,136
Aeschi,full_temporal,3_5_7,HL7,-0.16692284038944005,0.1002799001680169,136
Aeschi,full_temporal,3_5_7,HL14,-0.16692284038943983,0.100279900168017,136
Aeschi,full_temporal,3_5_7,all,-0.16692284038943983,0.10027990016801702,136
